code;city;code_region;code_variable;variable;level;code_level;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
4121802;Ribeirão Claro;1;4;Taxa de reprovação (em %);Fundamental anos finais;2;9,5;9,5;14,3;6,5;5,5;9,7;10,6;5,5;8,4;0,3
4121802;Ribeirão Claro;1;4;Taxa de reprovação (em %);Ensino médio;3;4,9;5,3;7;9;15,5;19,9;25,7;24,8;32,1;2,8
4121802;Ribeirão Claro;1;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;;;;
4121802;Ribeirão Claro;1;6;Taxa de abandono (em %);Fundamental anos finais;2;2,1;1,4;2,8;0,3;0,2;0,9;0,1;;;1
4121802;Ribeirão Claro;1;6;Taxa de abandono (em %);Ensino médio;3;12,3;14,5;16,6;12,7;6,4;6,2;1,6;0,5;;6
4121802;Ribeirão Claro;1;5;Taxa de distorção (em %);Fundamental anos iniciais;1;5,4;5,4;6,9;7,6;7,6;8;8,5;6,5;5,7;5,7
4121802;Ribeirão Claro;1;5;Taxa de distorção (em %);Fundamental anos finais;2;25,5;21,7;22,4;21,4;17,8;15;16,9;17,3;16,6;17,4
4121802;Ribeirão Claro;1;5;Taxa de distorção (em %);Ensino médio;3;31,4;30,9;30;30,4;25,6;27,1;32,9;28,8;33,5;22
4121901;Ribeirão do Pinhal;1;1;IDEB;Fundamental anos iniciais;1;;5,4;;6;;5,8;;6,7;;6,6
4121901;Ribeirão do Pinhal;1;1;IDEB;Fundamental anos finais;2;;4,2;;3,9;;3,9;;4,3;;4,9
4121901;Ribeirão do Pinhal;1;1;IDEB;Ensino médio;3;;;;;;;;3,4;;4,1
4121901;Ribeirão do Pinhal;1;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,1;;5,4;;5,6;;5,9;;6,2
4121901;Ribeirão do Pinhal;1;2;IDEB meta projetada;Fundamental anos finais;2;;3,4;;3,8;;4,2;;4,5;;4,7
4121901;Ribeirão do Pinhal;1;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,6
4121901;Ribeirão do Pinhal;1;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;95,6;95;97;95,7;94,5;96;97,4;94,7;97,2;96,7
4121901;Ribeirão do Pinhal;1;3;Taxa de aprovação (em %);Fundamental anos finais;2;89,4;88,8;89,3;89,9;90;87,4;94,6;92;96,1;97,1
4121901;Ribeirão do Pinhal;1;3;Taxa de aprovação (em %);Ensino médio;3;85,4;86,3;85,1;80;82,9;72;89,4;85;84,8;94,7
4121901;Ribeirão do Pinhal;1;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;4,4;4,9;2,9;4,3;5,4;3,8;2,6;5;2,8;3,3
4121901;Ribeirão do Pinhal;1;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,9;9,5;10,2;8,6;8,3;10,4;4,5;5,1;3,2;2,2
4121901;Ribeirão do Pinhal;1;4;Taxa de reprovação (em %);Ensino médio;3;8,1;6,2;5,3;13,3;9,5;16;3,8;9,7;5,8;2,3
4121901;Ribeirão do Pinhal;1;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;0,1;0,1;;0,1;0,2;;0,3;;
4121901;Ribeirão do Pinhal;1;6;Taxa de abandono (em %);Fundamental anos finais;2;1,7;1,7;0,5;1,5;1,7;2,2;0,9;2,9;0,7;0,7
4121901;Ribeirão do Pinhal;1;6;Taxa de abandono (em %);Ensino médio;3;6,5;7,5;9,6;6,7;7,6;12;6,8;5,3;9,4;3
4121901;Ribeirão do Pinhal;1;5;Taxa de distorção (em %);Fundamental anos iniciais;1;6,7;6,8;6,5;7,1;7;8,5;7,4;6,6;7,7;8,8
4121901;Ribeirão do Pinhal;1;5;Taxa de distorção (em %);Fundamental anos finais;2;17,1;16,3;16,5;14,5;17,7;15,5;16,5;17,3;16,1;13,4
4121901;Ribeirão do Pinhal;1;5;Taxa de distorção (em %);Ensino médio;3;20;15,6;18,6;18,3;15,5;18,3;19,1;21,1;18,6;12,8
4122008;Rio Azul;7;1;IDEB;Fundamental anos iniciais;1;;5,2;;4,9;;5,6;;5,8;;6,2
4122008;Rio Azul;7;1;IDEB;Fundamental anos finais;2;;4,5;;3,8;;4,3;;4,8;;5,3
4122008;Rio Azul;7;1;IDEB;Ensino médio;3;;;;;;;;3,4;;4,5
4122008;Rio Azul;7;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,2;;5,5;;5,7;;6;;6,2
4122008;Rio Azul;7;2;IDEB meta projetada;Fundamental anos finais;2;;4,2;;4,6;;5;;5,2;;5,5
4122008;Rio Azul;7;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,7
4122008;Rio Azul;7;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,8;95,8;95,5;94,7;92,2;95,9;95,5;95,1;94,7;95,4
4122008;Rio Azul;7;3;Taxa de aprovação (em %);Fundamental anos finais;2;87,7;88,9;87;86,2;85,9;88,6;89,1;93,8;92,9;97,9
4122008;Rio Azul;7;3;Taxa de aprovação (em %);Ensino médio;3;78,4;77,4;78,3;72,9;70,9;74;73,1;76,1;79,9;86,2
4122008;Rio Azul;7;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,2;4,2;4,5;5,2;7,7;4,1;4,5;4,8;5,3;4,6
4122008;Rio Azul;7;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,9;6,8;8,7;10,3;9,4;8,9;10,4;4,9;6;2
4122008;Rio Azul;7;4;Taxa de reprovação (em %);Ensino médio;3;9;10,1;10,5;12,1;14,3;15,1;17,5;13,7;11,7;10
4122008;Rio Azul;7;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;0,1;0,1;;;0,1;;
4122008;Rio Azul;7;6;Taxa de abandono (em %);Fundamental anos finais;2;3,4;4,3;4,3;3,5;4,7;2,5;0,5;1,3;1,1;0,1
4122008;Rio Azul;7;6;Taxa de abandono (em %);Ensino médio;3;12,6;12,5;11,2;15;14,8;10,9;9,4;10,2;8,4;3,8
4122008;Rio Azul;7;5;Taxa de distorção (em %);Fundamental anos iniciais;1;8,4;6,1;6,1;5,3;4,7;4,5;5,9;4,7;4,2;2,7
4122008;Rio Azul;7;5;Taxa de distorção (em %);Fundamental anos finais;2;25,4;24,5;22,6;22,2;19,2;18,9;14;13;13,4;11,2
4122008;Rio Azul;7;5;Taxa de distorção (em %);Ensino médio;3;23,1;23;25,1;24,7;24,6;27;25,9;22,6;19,4;16,5
4122107;Rio Bom;13;1;IDEB;Fundamental anos iniciais;1;;4,8;;5,5;;6,2;;6,1;;6,9
4122107;Rio Bom;13;1;IDEB;Fundamental anos finais;2;;4,4;;4,5;;4,6;;4,2;;5,5
4122107;Rio Bom;13;1;IDEB;Ensino médio;3;;;;;;;;3,6;;4,5
4122107;Rio Bom;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,2;;5,4;;5,7;;5,9;;6,2
4122107;Rio Bom;13;2;IDEB meta projetada;Fundamental anos finais;2;;4,6;;5;;5,3;;5,6;;5,8
4122107;Rio Bom;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,8
4122107;Rio Bom;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;97,9;96,7;96;99;94,2;94,8;97,2;97,8;100;100
4122107;Rio Bom;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;94;95,8;96,5;91,4;91;95,2;93,5;91,1;96,8;98
4122107;Rio Bom;13;3;Taxa de aprovação (em %);Ensino médio;3;81,8;82,1;89,6;89,2;90,6;88,3;90,8;80,8;84,8;90,6
4122107;Rio Bom;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2,1;3,3;4;1;5,8;5,2;2,8;2,2;;
4122107;Rio Bom;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;6;4,2;3,5;8,6;9;4,8;6,5;8,9;3,2;2
4122107;Rio Bom;13;4;Taxa de reprovação (em %);Ensino médio;3;14,9;17,9;9,6;4,5;5,5;11,7;9,2;19,2;15,2;9,4
4122107;Rio Bom;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;;;;
4122107;Rio Bom;13;6;Taxa de abandono (em %);Fundamental anos finais;2;;;;;;;;;;
4122107;Rio Bom;13;6;Taxa de abandono (em %);Ensino médio;3;3,3;;0,8;6,3;3,9;;;;;
4122107;Rio Bom;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;7,4;2,8;1,9;2,6;5,4;6,2;5,6;6;4,3;2,4
4122107;Rio Bom;13;5;Taxa de distorção (em %);Fundamental anos finais;2;14,6;14,1;14,1;13,3;13,5;8,2;9,6;12,3;16,9;14,1
4122107;Rio Bom;13;5;Taxa de distorção (em %);Ensino médio;3;13,4;22,5;19,5;16,2;14,3;15,5;15,5;10,8;13;14,4
4122156;Rio Bonito do Iguaçu;6;1;IDEB;Fundamental anos iniciais;1;;5,2;;5,7;;5,2;;6,1;;6,9
4122156;Rio Bonito do Iguaçu;6;1;IDEB;Fundamental anos finais;2;;4,6;;4,3;;4,3;;4,7;;4,8
4122156;Rio Bonito do Iguaçu;6;1;IDEB;Ensino médio;3;;;;;;;;3,4;;4
4122156;Rio Bonito do Iguaçu;6;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,3;;5,6;;5,9;;6,1;;6,4
4122156;Rio Bonito do Iguaçu;6;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,3;;5,6
4122156;Rio Bonito do Iguaçu;6;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,7
4122156;Rio Bonito do Iguaçu;6;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,8;94,2;96,1;92,9;93,5;89,9;95;94,9;95,3;94,2
4122156;Rio Bonito do Iguaçu;6;3;Taxa de aprovação (em %);Fundamental anos finais;2;89,1;84,6;84,8;87,2;87,9;89;86,9;89,5;87,7;92,2
4122156;Rio Bonito do Iguaçu;6;3;Taxa de aprovação (em %);Ensino médio;3;88,1;81;82,7;81,7;83,7;78,8;79,6;84,8;84,4;88,8
4122156;Rio Bonito do Iguaçu;6;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5;5,5;3,7;7,1;6,3;10;4,4;5,1;4,7;5,8
4122156;Rio Bonito do Iguaçu;6;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,4;12,6;11,2;9,9;9,5;9,5;9,6;10,3;11,3;6,8
4122156;Rio Bonito do Iguaçu;6;4;Taxa de reprovação (em %);Ensino médio;3;7,5;13;8,9;6,6;10,2;17,1;14;14,1;8,8;7,7
4122156;Rio Bonito do Iguaçu;6;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;0,3;0,2;;0,2;0,1;0,6;;;
4122156;Rio Bonito do Iguaçu;6;6;Taxa de abandono (em %);Fundamental anos finais;2;2,5;2,8;4;2,9;2,6;1,5;3,5;0,2;1;1
4122156;Rio Bonito do Iguaçu;6;6;Taxa de abandono (em %);Ensino médio;3;4,4;6;8,4;11,7;6,1;4,1;6,4;1,1;6,8;3,5
4122156;Rio Bonito do Iguaçu;6;5;Taxa de distorção (em %);Fundamental anos iniciais;1;12,4;10,2;10,8;9,8;9,7;10;11,4;10,1;11,3;10,1
4122156;Rio Bonito do Iguaçu;6;5;Taxa de distorção (em %);Fundamental anos finais;2;26,7;24,8;23,7;24,3;24;24,3;23,3;22;21,9;24,2
4122156;Rio Bonito do Iguaçu;6;5;Taxa de distorção (em %);Ensino médio;3;27,5;24,5;27,1;27,5;23,2;26,9;28,2;25,4;24,6;19,4
4122172;Rio Branco do Ivaí;13;1;IDEB;Fundamental anos iniciais;1;;5,1;;4,9;;6,8;;7,3;;6,8
4122172;Rio Branco do Ivaí;13;1;IDEB;Fundamental anos finais;2;;3,5;;4,6;;4,2;;4,6;;5,4
4122172;Rio Branco do Ivaí;13;1;IDEB;Ensino médio;3;;;;;;;;4,3;;4,1
4122172;Rio Branco do Ivaí;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,5;;4,8;;5,1;;5,4;;5,6
4122172;Rio Branco do Ivaí;13;2;IDEB meta projetada;Fundamental anos finais;2;;2,9;;3,3;;3,7;;3,9;;4,2
4122172;Rio Branco do Ivaí;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,5
4122172;Rio Branco do Ivaí;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;85,7;91,6;91;91,8;94,4;91,7;97,7;95,4;93,8;97,9
4122172;Rio Branco do Ivaí;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;83,2;82,4;82,1;93,6;95,8;90,3;91,9;95,1;89,8;98,1
4122172;Rio Branco do Ivaí;13;3;Taxa de aprovação (em %);Ensino médio;3;88,1;91,9;88,8;93,5;96,7;94,5;92,5;97,7;96,3;97,8
4122172;Rio Branco do Ivaí;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;14,3;8,4;9;8,2;5,6;8,3;2;4,6;6,2;2,1
4122172;Rio Branco do Ivaí;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;12;17,3;13,7;3,6;4,2;9,7;8,1;4,9;10,2;1,5
4122172;Rio Branco do Ivaí;13;4;Taxa de reprovação (em %);Ensino médio;3;5,9;7,5;11,2;4,3;3,3;4,8;7,5;2,3;3,7;2,2
4122172;Rio Branco do Ivaí;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;0,3;;;
4122172;Rio Branco do Ivaí;13;6;Taxa de abandono (em %);Fundamental anos finais;2;4,8;0,3;4,2;2,8;;;;;;0,4
4122172;Rio Branco do Ivaí;13;6;Taxa de abandono (em %);Ensino médio;3;6;0,6;;2,2;;0,7;;;;
4122172;Rio Branco do Ivaí;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;9,3;11,2;11,6;10,2;14,4;13,1;15,9;13,2;12,1;8,9
4122172;Rio Branco do Ivaí;13;5;Taxa de distorção (em %);Fundamental anos finais;2;33,2;29,8;35,7;28,7;21,3;20,2;18;19,9;17,9;21,9
4122172;Rio Branco do Ivaí;13;5;Taxa de distorção (em %);Ensino médio;3;19,5;17,1;25,4;26,9;24,4;20,1;20,1;20;15,8;13,5
4122206;Rio Branco do Sul;9;1;IDEB;Fundamental anos iniciais;1;;4,6;;4,7;;5,1;;5,4;;5,7
4122206;Rio Branco do Sul;9;1;IDEB;Fundamental anos finais;2;;4,1;;4,2;;4,2;;4,5;;4,8
4122206;Rio Branco do Sul;9;1;IDEB;Ensino médio;3;;;;;;;;3,4;;4
4122206;Rio Branco do Sul;9;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,4;;4,7;;5;;5,2;;5,5
4122206;Rio Branco do Sul;9;2;IDEB meta projetada;Fundamental anos finais;2;;3,8;;4,2;;4,6;;4,8;;5,1
4122206;Rio Branco do Sul;9;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,6
4122206;Rio Branco do Sul;9;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;90,5;89,8;89,8;89;91,7;92;90,5;93,7;95,6;94,3
4122206;Rio Branco do Sul;9;3;Taxa de aprovação (em %);Fundamental anos finais;2;89,9;88,1;90,4;90,6;91;91,5;91,5;91,1;91,3;94,9
4122206;Rio Branco do Sul;9;3;Taxa de aprovação (em %);Ensino médio;3;77,2;77,3;80,1;82,8;82,1;82,2;79,6;80,6;82,1;87,4
4122206;Rio Branco do Sul;9;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;8,6;9,3;9,7;10,7;7,9;7,9;9,4;6,2;4,4;5,7
4122206;Rio Branco do Sul;9;4;Taxa de reprovação (em %);Fundamental anos finais;2;9,2;9,5;7,4;8,9;8;7,6;6,9;6,1;7,5;4
4122206;Rio Branco do Sul;9;4;Taxa de reprovação (em %);Ensino médio;3;16,7;16,6;12,2;15,5;14,7;16,4;16;8,8;13,3;8,6
4122206;Rio Branco do Sul;9;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,9;0,9;0,5;0,3;0,4;0,1;0,1;0,1;;
4122206;Rio Branco do Sul;9;6;Taxa de abandono (em %);Fundamental anos finais;2;0,9;2,4;2,2;0,5;1;0,9;1,6;2,8;1,2;1,1
4122206;Rio Branco do Sul;9;6;Taxa de abandono (em %);Ensino médio;3;6,1;6,1;7,7;1,7;3,2;1,4;4,4;10,6;4,6;4
4122206;Rio Branco do Sul;9;5;Taxa de distorção (em %);Fundamental anos iniciais;1;15,6;15,4;15,2;15,2;14,8;13,5;14,1;13,1;11,9;10,4
4122206;Rio Branco do Sul;9;5;Taxa de distorção (em %);Fundamental anos finais;2;24,2;22,3;19;18;19;20,6;19,6;20,5;20,4;19
4122206;Rio Branco do Sul;9;5;Taxa de distorção (em %);Ensino médio;3;26,4;21,5;20,8;22;21;19,4;20,5;23,9;24;21,5
4122305;Rio Negro;9;1;IDEB;Fundamental anos iniciais;1;;5,9;;6,8;;7,2;;7,4;;7,4
4122305;Rio Negro;9;1;IDEB;Fundamental anos finais;2;;4,4;;4,6;;4,3;;5,1;;5,4
4122305;Rio Negro;9;1;IDEB;Ensino médio;3;;;;;;;;3,8;;4,8
4122305;Rio Negro;9;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,3;;5,6;;5,8;;6,1;;6,3
4122305;Rio Negro;9;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5;;5,3;;5,5
4122305;Rio Negro;9;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,1
4122305;Rio Negro;9;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;98,6;98,3;98,2;99,2;99;99,6;99,5;99,4;99,2;99,5
4122305;Rio Negro;9;3;Taxa de aprovação (em %);Fundamental anos finais;2;89,2;90;90,8;89,9;89,1;89,9;91,6;91;89,1;93
4122305;Rio Negro;9;3;Taxa de aprovação (em %);Ensino médio;3;86,6;86,4;86,8;85,2;85,2;90,4;88,6;89,9;89;94,1
4122305;Rio Negro;9;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;1,3;1,7;1,8;0,8;1;0,4;0,5;0,6;0,8;0,5
4122305;Rio Negro;9;4;Taxa de reprovação (em %);Fundamental anos finais;2;9,9;9,4;8,4;9;9,5;9,3;7,7;8,8;10,6;6,6
4122305;Rio Negro;9;4;Taxa de reprovação (em %);Ensino médio;3;9,1;10,6;9,1;11,6;9,8;8,2;10;8,2;9,8;5,8
4122305;Rio Negro;9;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,1;;;;;;;;;
4122305;Rio Negro;9;6;Taxa de abandono (em %);Fundamental anos finais;2;0,9;0,6;0,8;1,1;1,4;0,8;0,7;0,2;0,3;0,4
4122305;Rio Negro;9;6;Taxa de abandono (em %);Ensino médio;3;4,3;3;4,1;3,2;5;1,4;1,4;1,9;1,2;0,1
4122305;Rio Negro;9;5;Taxa de distorção (em %);Fundamental anos iniciais;1;2,2;2,7;2,9;3,2;2,7;2,4;1,6;1,1;1,3;1,2
4122305;Rio Negro;9;5;Taxa de distorção (em %);Fundamental anos finais;2;11,8;9,9;10,2;9,1;11,1;13,3;12,9;14,4;13,3;13,4
4122305;Rio Negro;9;5;Taxa de distorção (em %);Ensino médio;3;14,4;13,5;14,4;12,8;14,2;12,5;12,7;12,4;13,2;10,8
4122404;Rolândia;11;1;IDEB;Fundamental anos iniciais;1;;5,7;;5,8;;6,4;;6,9;;6,9
4122404;Rolândia;11;1;IDEB;Fundamental anos finais;2;;4,2;;3,9;;4,4;;4,5;;5,3
4122404;Rolândia;11;1;IDEB;Ensino médio;3;;;;;;;;3,5;;4,2
4122404;Rolândia;11;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,5;;5,8;;6;;6,3;;6,5
4122404;Rolândia;11;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,3;;5,6
4122404;Rolândia;11;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,8
4122404;Rolândia;11;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,6;95,8;95,2;94,1;92,5;95,3;94,4;94,5;94,4;95,6
4122404;Rolândia;11;3;Taxa de aprovação (em %);Fundamental anos finais;2;84,5;86,4;86,7;84,6;86,8;88;87,5;86,9;89,9;94,3
4122404;Rolândia;11;3;Taxa de aprovação (em %);Ensino médio;3;81,4;83,2;78,5;78,4;81,7;79,4;80,4;80,8;80;87,4
4122404;Rolândia;11;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,4;4;4,7;5,9;7,5;4,7;5,6;5,5;5,6;4,4
4122404;Rolândia;11;4;Taxa de reprovação (em %);Fundamental anos finais;2;10,9;12,4;12,6;15,3;12,1;10,2;10,7;13;8,4;4,9
4122404;Rolândia;11;4;Taxa de reprovação (em %);Ensino médio;3;15;15,6;21,3;21,4;18,2;19,8;18,8;19;15,8;10,3
4122404;Rolândia;11;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;0,2;0,1;;;;;;;
4122404;Rolândia;11;6;Taxa de abandono (em %);Fundamental anos finais;2;4,6;1,2;0,7;0,1;1,1;1,8;1,8;0,1;1,7;0,8
4122404;Rolândia;11;6;Taxa de abandono (em %);Ensino médio;3;3,6;1,2;0,2;0,2;0,1;0,8;0,8;0,2;4,2;2,3
4122404;Rolândia;11;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,7;4,9;4,8;4,8;5,7;7,2;8,1;8,1;9,5;9,5
4122404;Rolândia;11;5;Taxa de distorção (em %);Fundamental anos finais;2;14,4;12,9;12,1;14,8;15,1;14,7;14,2;16,1;16,5;15,3
4122404;Rolândia;11;5;Taxa de distorção (em %);Ensino médio;3;22,4;19,8;22,5;21,8;19,6;18,4;18,2;19,6;20,6;14,6
4122503;Roncador;5;1;IDEB;Fundamental anos iniciais;1;;5,5;;5,5;;5,9;;6,9;;6,3
4122503;Roncador;5;1;IDEB;Fundamental anos finais;2;;3,7;;3,7;;4,1;;4,4;;5,1
4122503;Roncador;5;1;IDEB;Ensino médio;3;;;;;;;;3,6;;4,3
4122503;Roncador;5;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,5;;4,8;;5,1;;5,4;;5,6
4122503;Roncador;5;2;IDEB meta projetada;Fundamental anos finais;2;;3,4;;3,8;;4,2;;4,4;;4,7
4122503;Roncador;5;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,8
4122503;Roncador;5;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;93,6;93,3;94,3;98,5;97,1;99;98,9;99,9;99,1;99,9
4122503;Roncador;5;3;Taxa de aprovação (em %);Fundamental anos finais;2;87,5;83,5;81,2;84,2;84,7;81,2;91,1;83;85,9;94
4122503;Roncador;5;3;Taxa de aprovação (em %);Ensino médio;3;83,7;74,8;65,8;69,7;67;70,3;87,2;81,6;86,3;89,6
4122503;Roncador;5;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;6,3;6,7;5,7;1,5;2,9;1;1,1;0,1;0,9;0,1
4122503;Roncador;5;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,4;13;16,3;12,5;11,8;15;7,3;14,7;12,4;5,5
4122503;Roncador;5;4;Taxa de reprovação (em %);Ensino médio;3;9,6;14,6;23,4;16,6;15,7;16,8;6,7;10,1;10,4;7,1
4122503;Roncador;5;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,1;;;;;;;;;
4122503;Roncador;5;6;Taxa de abandono (em %);Fundamental anos finais;2;4,1;3,5;2,5;3,3;3,5;3,8;1,6;2,3;1,7;0,5
4122503;Roncador;5;6;Taxa de abandono (em %);Ensino médio;3;6,7;10,6;10,8;13,7;17,3;12,9;6,1;8,3;3,3;3,3
4122503;Roncador;5;5;Taxa de distorção (em %);Fundamental anos iniciais;1;8,7;5,9;6,9;7,3;6,4;4,7;3,8;3,3;2;1,6
4122503;Roncador;5;5;Taxa de distorção (em %);Fundamental anos finais;2;28,6;24,1;20,5;20,9;17,4;18,3;18,4;16,4;17,7;17,8
4122503;Roncador;5;5;Taxa de distorção (em %);Ensino médio;3;29,9;23,8;23,7;26,6;28,2;25,2;27,1;31,1;26,3;21,4
4122602;Rondon;4;1;IDEB;Fundamental anos iniciais;1;;6,3;;6,2;;6,4;;6,6;;6,1
4122602;Rondon;4;1;IDEB;Fundamental anos finais;2;;3,9;;4;;4,1;;4,3;;5
4122602;Rondon;4;1;IDEB;Ensino médio;3;;;;;;;;3;;4,4
4122602;Rondon;4;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,4;;5,7;;6;;6,2;;6,5
4122602;Rondon;4;2;IDEB meta projetada;Fundamental anos finais;2;;3,6;;4;;4,3;;4,6;;4,9
4122602;Rondon;4;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,2
4122602;Rondon;4;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,1;95,4;95,1;96,8;96,4;97,5;95;97;95,4;95
4122602;Rondon;4;3;Taxa de aprovação (em %);Fundamental anos finais;2;87,6;81,8;87;84,1;82,9;82,1;80,8;82;82,7;95,9
4122602;Rondon;4;3;Taxa de aprovação (em %);Ensino médio;3;78,5;72,4;75,1;72,3;76,9;76,5;63;66,6;76,9;90,3
4122602;Rondon;4;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,9;4,6;4,6;3,1;3,4;2,5;4,9;3;4,4;5
4122602;Rondon;4;4;Taxa de reprovação (em %);Fundamental anos finais;2;5,9;12,3;7;10,8;13,2;11,4;7,8;11,6;15;1,6
4122602;Rondon;4;4;Taxa de reprovação (em %);Ensino médio;3;15,9;14,4;19,2;18,7;7,2;6,9;13,9;12;6;1,5
4122602;Rondon;4;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;0,3;0,1;0,2;;0,1;;0,2;
4122602;Rondon;4;6;Taxa de abandono (em %);Fundamental anos finais;2;6,5;5,9;6;5,1;3,9;6,5;11,4;6,4;2,3;2,5
4122602;Rondon;4;6;Taxa de abandono (em %);Ensino médio;3;5,6;13,2;5,7;9;15,9;16,6;23,1;21,4;17,1;8,2
4122602;Rondon;4;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,3;3,8;4,9;5,9;6,1;7,4;6,2;5,1;4,5;5,8
4122602;Rondon;4;5;Taxa de distorção (em %);Fundamental anos finais;2;21,6;21,7;20,5;16,9;14,6;16;18,9;21,9;21,6;19,9
4122602;Rondon;4;5;Taxa de distorção (em %);Ensino médio;3;24,1;24,9;26,7;26,8;22,1;21,5;25,1;30,6;31,7;23,5
4122651;Rosário do Ivaí;13;1;IDEB;Fundamental anos iniciais;1;;4,9;;4,9;;5,8;;6,4;;6,1
4122651;Rosário do Ivaí;13;1;IDEB;Fundamental anos finais;2;;3,9;;4,1;;4,5;;4,4;;5,5
4122651;Rosário do Ivaí;13;1;IDEB;Ensino médio;3;;;;;;;;3,6;;4,3
4122651;Rosário do Ivaí;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,9;;5,2;;5,4;;5,7;;6
4122651;Rosário do Ivaí;13;2;IDEB meta projetada;Fundamental anos finais;2;;4;;4,4;;4,7;;5;;5,2
4122651;Rosário do Ivaí;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,9
4122651;Rosário do Ivaí;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;97,2;95,2;92,5;92,7;94,7;96;94,8;98;98,2;98,3
4122651;Rosário do Ivaí;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;93,3;93;93,5;95,7;96,9;96;95,6;93;97,3;98,2
4122651;Rosário do Ivaí;13;3;Taxa de aprovação (em %);Ensino médio;3;89,8;91,6;93;95,6;95,3;87,4;88,6;91;94;94,4
4122651;Rosário do Ivaí;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2,6;4,8;7,3;7,3;5,3;3,5;5,2;2;1,8;1,4
