"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"4053","Quatiguá","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4054","Quatiguá","Leitos Hospitalares - SUS - Total",26,26,26,26,26,26,26,26,26,26,26
"4055","Quatiguá","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"4056","Quatiguá","Leitos Hospitalares - SUS - Clínicos",14,14,14,14,14,14,14,14,14,14,14
"4057","Quatiguá","Leitos Hospitalares - SUS - Obstétricos",5,5,5,5,5,5,5,5,5,5,5
"4058","Quatiguá","Leitos Hospitalares - SUS - Pediátricos",5,5,5,5,5,5,5,5,5,5,5
"4059","Quatiguá","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4060","Quatiguá","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4061","Quatro Barras","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4062","Quatro Barras","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4063","Quatro Barras","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4064","Quatro Barras","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4065","Quatro Barras","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4066","Quatro Barras","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4067","Quatro Barras","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4068","Quatro Barras","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4069","Quatro Barras","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070","Quatro Barras","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4071","Quatro Barras","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4072","Quatro Barras","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4073","Quatro Barras","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4074","Quatro Barras","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4075","Quatro Pontes","Leitos Hospitalares - Existente - Total",13,13,13,13,13,13,13,13,NA,NA,NA
"4076","Quatro Pontes","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,2,2,2,NA,NA,NA
"4077","Quatro Pontes","Leitos Hospitalares - Existente - Clínicos",5,5,5,5,5,5,5,5,NA,NA,NA
"4078","Quatro Pontes","Leitos Hospitalares - Existente - Obstétricos",3,3,3,3,3,3,3,3,NA,NA,NA
"4079","Quatro Pontes","Leitos Hospitalares - Existente - Pediátricos",3,3,3,3,3,3,3,3,NA,NA,NA
"4080","Quatro Pontes","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4081","Quatro Pontes","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4082","Quatro Pontes","Leitos Hospitalares - SUS - Total",10,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"4083","Quatro Pontes","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"4084","Quatro Pontes","Leitos Hospitalares - SUS - Clínicos",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"4085","Quatro Pontes","Leitos Hospitalares - SUS - Obstétricos",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"4086","Quatro Pontes","Leitos Hospitalares - SUS - Pediátricos",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"4087","Quatro Pontes","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088","Quatro Pontes","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089","Quedas do Iguaçu","Leitos Hospitalares - Existente - Total",86,86,86,86,47,47,47,47,34,38,33
"4090","Quedas do Iguaçu","Leitos Hospitalares - Existente - Cirúrgicos",11,11,11,11,7,7,7,7,2,4,4
"4091","Quedas do Iguaçu","Leitos Hospitalares - Existente - Clínicos",38,38,38,38,20,20,20,20,17,19,17
"4092","Quedas do Iguaçu","Leitos Hospitalares - Existente - Obstétricos",20,20,20,20,10,10,10,10,8,8,6
"4093","Quedas do Iguaçu","Leitos Hospitalares - Existente - Pediátricos",17,17,17,17,10,10,10,10,7,7,6
"4094","Quedas do Iguaçu","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4095","Quedas do Iguaçu","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096","Quedas do Iguaçu","Leitos Hospitalares - SUS - Total",58,58,68,68,29,31,31,33,34,38,33
"4097","Quedas do Iguaçu","Leitos Hospitalares - SUS - Cirúrgicos",4,4,6,6,2,2,2,2,2,4,4
"4098","Quedas do Iguaçu","Leitos Hospitalares - SUS - Clínicos",30,30,33,33,15,17,17,17,17,19,17
"4099","Quedas do Iguaçu","Leitos Hospitalares - SUS - Obstétricos",12,12,16,16,6,6,6,8,8,8,6
"4100","Quedas do Iguaçu","Leitos Hospitalares - SUS - Pediátricos",12,12,13,13,6,6,6,6,7,7,6
"4101","Quedas do Iguaçu","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4102","Quedas do Iguaçu","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4103","Querência do Norte","Leitos Hospitalares - Existente - Total",26,26,26,26,26,26,26,26,26,26,26
"4104","Querência do Norte","Leitos Hospitalares - Existente - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"4105","Querência do Norte","Leitos Hospitalares - Existente - Clínicos",13,13,13,13,13,13,13,13,13,13,13
"4106","Querência do Norte","Leitos Hospitalares - Existente - Obstétricos",4,4,4,4,4,4,4,4,4,4,4
"4107","Querência do Norte","Leitos Hospitalares - Existente - Pediátricos",7,7,7,7,7,7,7,7,7,7,7
"4108","Querência do Norte","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4109","Querência do Norte","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4110","Querência do Norte","Leitos Hospitalares - SUS - Total",26,25,25,25,25,25,25,25,25,25,25
"4111","Querência do Norte","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,2
"4112","Querência do Norte","Leitos Hospitalares - SUS - Clínicos",13,12,12,12,12,12,12,12,12,12,12
"4113","Querência do Norte","Leitos Hospitalares - SUS - Obstétricos",4,4,4,4,4,4,4,4,4,4,4
"4114","Querência do Norte","Leitos Hospitalares - SUS - Pediátricos",7,7,7,7,7,7,7,7,7,7,7
"4115","Querência do Norte","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4116","Querência do Norte","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4117","Quinta do Sol","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4118","Quinta do Sol","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4119","Quinta do Sol","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4120","Quinta do Sol","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4121","Quinta do Sol","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4122","Quinta do Sol","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4123","Quinta do Sol","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4124","Quinta do Sol","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4125","Quinta do Sol","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4126","Quinta do Sol","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4127","Quinta do Sol","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4128","Quinta do Sol","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4129","Quinta do Sol","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4130","Quinta do Sol","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4131","Quitandinha","Leitos Hospitalares - Existente - Total",25,25,25,25,25,25,25,25,25,25,25
"4132","Quitandinha","Leitos Hospitalares - Existente - Cirúrgicos",1,1,1,1,1,1,1,1,1,1,1
"4133","Quitandinha","Leitos Hospitalares - Existente - Clínicos",14,14,14,14,14,14,14,14,14,14,14
"4134","Quitandinha","Leitos Hospitalares - Existente - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"4135","Quitandinha","Leitos Hospitalares - Existente - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"4136","Quitandinha","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4137","Quitandinha","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4138","Quitandinha","Leitos Hospitalares - SUS - Total",25,25,25,25,25,25,25,25,25,25,25
"4139","Quitandinha","Leitos Hospitalares - SUS - Cirúrgicos",1,1,1,1,1,1,1,1,1,1,1
"4140","Quitandinha","Leitos Hospitalares - SUS - Clínicos",14,14,14,14,14,14,14,14,14,14,14
"4141","Quitandinha","Leitos Hospitalares - SUS - Obstétricos",6,6,6,6,6,6,6,6,6,6,6
"4142","Quitandinha","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"4143","Quitandinha","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4144","Quitandinha","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4145","Ramilândia","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4146","Ramilândia","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4147","Ramilândia","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4148","Ramilândia","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4149","Ramilândia","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4150","Ramilândia","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4151","Ramilândia","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4152","Ramilândia","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4153","Ramilândia","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4154","Ramilândia","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4155","Ramilândia","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156","Ramilândia","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4157","Ramilândia","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4158","Ramilândia","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4159","Rancho Alegre","Leitos Hospitalares - Existente - Total",16,16,16,16,16,16,16,16,16,16,16
"4160","Rancho Alegre","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4161","Rancho Alegre","Leitos Hospitalares - Existente - Clínicos",12,12,12,12,12,12,12,12,12,12,12
"4162","Rancho Alegre","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4163","Rancho Alegre","Leitos Hospitalares - Existente - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"4164","Rancho Alegre","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4165","Rancho Alegre","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4166","Rancho Alegre","Leitos Hospitalares - SUS - Total",16,16,16,16,16,16,16,16,16,16,16
"4167","Rancho Alegre","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4168","Rancho Alegre","Leitos Hospitalares - SUS - Clínicos",12,12,12,12,12,12,12,12,12,12,12
"4169","Rancho Alegre","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4170","Rancho Alegre","Leitos Hospitalares - SUS - Pediátricos",4,4,4,4,4,4,4,4,4,4,4
"4171","Rancho Alegre","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4172","Rancho Alegre","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4173","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4174","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4175","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4176","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4177","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4178","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4179","Rancho Alegre D'Oeste","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4181","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4182","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4183","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4184","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4185","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4186","Rancho Alegre D'Oeste","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187","Realeza","Leitos Hospitalares - Existente - Total",40,29,29,29,29,29,29,NA,NA,NA,NA
"4188","Realeza","Leitos Hospitalares - Existente - Cirúrgicos",8,6,6,6,6,6,6,NA,NA,NA,NA
"4189","Realeza","Leitos Hospitalares - Existente - Clínicos",11,9,9,9,9,11,11,NA,NA,NA,NA
"4190","Realeza","Leitos Hospitalares - Existente - Obstétricos",12,7,7,7,7,8,8,NA,NA,NA,NA
"4191","Realeza","Leitos Hospitalares - Existente - Pediátricos",9,7,7,7,7,4,4,NA,NA,NA,NA
"4192","Realeza","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4193","Realeza","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4194","Realeza","Leitos Hospitalares - SUS - Total",29,18,18,18,18,16,16,NA,NA,NA,NA
"4195","Realeza","Leitos Hospitalares - SUS - Cirúrgicos",6,4,4,4,4,4,4,NA,NA,NA,NA
"4196","Realeza","Leitos Hospitalares - SUS - Clínicos",8,6,6,6,6,6,6,NA,NA,NA,NA
"4197","Realeza","Leitos Hospitalares - SUS - Obstétricos",9,4,4,4,4,4,4,NA,NA,NA,NA
"4198","Realeza","Leitos Hospitalares - SUS - Pediátricos",6,4,4,4,4,2,2,NA,NA,NA,NA
"4199","Realeza","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4200","Realeza","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4201","Rebouças","Leitos Hospitalares - Existente - Total",40,42,42,42,54,54,56,56,56,56,56
"4202","Rebouças","Leitos Hospitalares - Existente - Cirúrgicos",13,13,13,13,5,5,5,5,NA,NA,NA
"4203","Rebouças","Leitos Hospitalares - Existente - Clínicos",13,15,15,15,13,13,15,15,29,29,29
"4204","Rebouças","Leitos Hospitalares - Existente - Obstétricos",9,9,9,9,9,9,9,9,NA,NA,NA
"4205","Rebouças","Leitos Hospitalares - Existente - Pediátricos",5,5,5,5,5,5,5,5,5,5,5
"4206","Rebouças","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,22,22,22,22,22,22,22
"4207","Rebouças","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4208","Rebouças","Leitos Hospitalares - SUS - Total",37,40,40,40,50,50,52,52,52,52,52
"4209","Rebouças","Leitos Hospitalares - SUS - Cirúrgicos",12,12,12,12,4,4,4,4,NA,NA,NA
"4210","Rebouças","Leitos Hospitalares - SUS - Clínicos",11,14,14,14,12,12,13,13,25,25,25
"4211","Rebouças","Leitos Hospitalares - SUS - Obstétricos",9,9,9,9,8,8,8,8,NA,NA,NA
"4212","Rebouças","Leitos Hospitalares - SUS - Pediátricos",5,5,5,5,5,5,5,5,5,5,5
"4213","Rebouças","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,21,21,22,22,22,22,22
"4214","Rebouças","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4215","Renascença","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4216","Renascença","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4217","Renascença","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4218","Renascença","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4219","Renascença","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4220","Renascença","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4221","Renascença","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4222","Renascença","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4223","Renascença","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4224","Renascença","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4225","Renascença","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4226","Renascença","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4227","Renascença","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4228","Renascença","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229","Reserva","Leitos Hospitalares - Existente - Total",39,39,39,39,39,39,39,39,39,39,NA
"4230","Reserva","Leitos Hospitalares - Existente - Cirúrgicos",4,4,4,4,4,4,4,4,4,4,NA
"4231","Reserva","Leitos Hospitalares - Existente - Clínicos",14,14,14,14,14,14,14,14,14,14,NA
"4232","Reserva","Leitos Hospitalares - Existente - Obstétricos",7,7,7,7,7,7,7,7,7,7,NA
"4233","Reserva","Leitos Hospitalares - Existente - Pediátricos",14,14,14,14,14,14,14,14,14,14,NA
"4234","Reserva","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4235","Reserva","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4236","Reserva","Leitos Hospitalares - SUS - Total",32,32,32,32,32,32,32,32,32,32,NA
"4237","Reserva","Leitos Hospitalares - SUS - Cirúrgicos",2,2,2,2,2,2,2,2,2,2,NA
"4238","Reserva","Leitos Hospitalares - SUS - Clínicos",12,12,12,12,12,12,12,12,12,12,NA
"4239","Reserva","Leitos Hospitalares - SUS - Obstétricos",6,6,6,6,6,6,6,6,6,6,NA
"4240","Reserva","Leitos Hospitalares - SUS - Pediátricos",12,12,12,12,12,12,12,12,12,12,NA
"4241","Reserva","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4242","Reserva","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4243","Reserva do Iguaçu","Leitos Hospitalares - Existente - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4244","Reserva do Iguaçu","Leitos Hospitalares - Existente - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4245","Reserva do Iguaçu","Leitos Hospitalares - Existente - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4246","Reserva do Iguaçu","Leitos Hospitalares - Existente - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4247","Reserva do Iguaçu","Leitos Hospitalares - Existente - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4248","Reserva do Iguaçu","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4249","Reserva do Iguaçu","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4250","Reserva do Iguaçu","Leitos Hospitalares - SUS - Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4251","Reserva do Iguaçu","Leitos Hospitalares - SUS - Cirúrgicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4252","Reserva do Iguaçu","Leitos Hospitalares - SUS - Clínicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4253","Reserva do Iguaçu","Leitos Hospitalares - SUS - Obstétricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4254","Reserva do Iguaçu","Leitos Hospitalares - SUS - Pediátricos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4255","Reserva do Iguaçu","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4256","Reserva do Iguaçu","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4257","Ribeirão Claro","Leitos Hospitalares - Existente - Total",55,55,55,55,55,55,55,55,54,54,54
"4258","Ribeirão Claro","Leitos Hospitalares - Existente - Cirúrgicos",5,5,5,5,5,5,5,5,5,5,5
"4259","Ribeirão Claro","Leitos Hospitalares - Existente - Clínicos",28,28,28,28,28,28,28,28,29,29,29
"4260","Ribeirão Claro","Leitos Hospitalares - Existente - Obstétricos",14,14,14,14,14,14,14,14,12,12,12
"4261","Ribeirão Claro","Leitos Hospitalares - Existente - Pediátricos",8,8,8,8,8,8,8,8,8,8,8
"4262","Ribeirão Claro","Leitos Hospitalares - Existente - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4263","Ribeirão Claro","Leitos Hospitalares - Existente - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4264","Ribeirão Claro","Leitos Hospitalares - SUS - Total",49,49,49,49,49,49,49,49,51,51,51
"4265","Ribeirão Claro","Leitos Hospitalares - SUS - Cirúrgicos",5,5,5,5,5,5,5,5,5,5,5
"4266","Ribeirão Claro","Leitos Hospitalares - SUS - Clínicos",25,25,25,25,25,25,25,25,27,27,27
"4267","Ribeirão Claro","Leitos Hospitalares - SUS - Obstétricos",11,11,11,11,11,11,11,11,11,11,11
"4268","Ribeirão Claro","Leitos Hospitalares - SUS - Pediátricos",8,8,8,8,8,8,8,8,8,8,8
"4269","Ribeirão Claro","Leitos Hospitalares - SUS - Outras Especialidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4270","Ribeirão Claro","Leitos Hospitalares - SUS - Hospital / Dia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4271","Ribeirão do Pinhal","Leitos Hospitalares - Existente - Total",63,63,63,49,49,49,49,49,49,49,49
"4272","Ribeirão do Pinhal","Leitos Hospitalares - Existente - Cirúrgicos",5,5,5,5,5,5,3,3,3,3,3
