"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"4857","Presidente Castelo Branco","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"4858","Presidente Castelo Branco","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4859","Presidente Castelo Branco","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",3,NA,NA,1,1,1,1,2,2,NA,1
"4860","Presidente Castelo Branco","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"4861","Presidente Castelo Branco","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,1,1,NA,NA,1,1,1,2
"4862","Presidente Castelo Branco","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,1,NA,NA,NA,NA,2,1,NA
"4863","Primeiro de Maio","Nascidos Vivos - Total",99,113,105,91,116,98,112,96,90,85,95
"4864","Primeiro de Maio","Óbitos (CID10) - Total (Mortalidade Geral)",96,93,80,87,94,72,86,81,95,82,92
"4865","Primeiro de Maio","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,NA,2,4,5,2,3,4,3,2,11
"4866","Primeiro de Maio","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",13,22,14,15,11,19,11,16,24,17,17
"4867","Primeiro de Maio","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,1,NA,NA,NA,NA,NA,1,1,NA
"4868","Primeiro de Maio","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",9,2,6,5,6,3,7,1,4,4,2
"4869","Primeiro de Maio","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,1,1,1,1,1,1,NA,1,NA
"4870","Primeiro de Maio","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,2,1,1,1,2,3,3,1,5,2
"4871","Primeiro de Maio","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",32,31,24,28,38,18,22,25,26,20,27
"4872","Primeiro de Maio","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",14,20,10,13,11,10,8,19,20,16,12
"4873","Primeiro de Maio","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",4,4,6,5,7,7,4,4,4,1,11
"4874","Primeiro de Maio","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",1,2,NA,NA,NA,NA,NA,NA,2,NA,NA
"4875","Primeiro de Maio","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA
"4876","Primeiro de Maio","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,NA,2,5,1,3,5,3,3,3,1
"4877","Primeiro de Maio","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"4878","Primeiro de Maio","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,1,NA,2,2,1,2,NA,NA,1,NA
"4879","Primeiro de Maio","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"4880","Prudentópolis","Nascidos Vivos - Total",746,673,658,635,746,696,681,665,599,591,632
"4881","Prudentópolis","Óbitos (CID10) - Total (Mortalidade Geral)",368,402,364,389,357,359,376,401,377,419,395
"4882","Prudentópolis","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",9,7,6,4,8,5,6,6,4,4,14
"4883","Prudentópolis","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",72,73,84,85,73,85,82,92,81,88,92
"4884","Prudentópolis","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",2,1,NA,1,NA,NA,2,2,NA,3,3
"4885","Prudentópolis","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",17,9,21,22,14,35,20,22,22,32,17
"4886","Prudentópolis","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",9,6,6,6,7,7,19,14,7,9,8
"4887","Prudentópolis","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,5,3,12,7,7,14,9,13,7,11
"4888","Prudentópolis","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",126,155,108,125,113,101,113,127,117,131,120
"4889","Prudentópolis","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",46,51,42,47,43,32,43,40,47,48,44
"4890","Prudentópolis","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",11,27,23,12,26,21,17,13,20,25,25
"4891","Prudentópolis","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",1,NA,1,1,NA,NA,1,NA,2,2,1
"4892","Prudentópolis","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,2,1,3,4,2,1,NA,NA,NA,NA
"4893","Prudentópolis","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",4,4,8,10,4,2,5,7,11,10,9
"4894","Prudentópolis","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"4895","Prudentópolis","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",8,4,4,2,9,2,2,2,5,4,1
"4896","Prudentópolis","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,3,NA,4,1,3,6,4,NA,2,4
"4897","Quarto Centenário","Nascidos Vivos - Total",71,67,48,61,63,58,47,55,54,55,54
"4898","Quarto Centenário","Óbitos (CID10) - Total (Mortalidade Geral)",34,33,46,34,38,49,36,40,38,42,33
"4899","Quarto Centenário","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,NA,NA,NA,3,1,NA,NA,1,NA
"4900","Quarto Centenário","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",3,7,9,7,7,7,7,5,3,9,4
"4901","Quarto Centenário","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902","Quarto Centenário","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,1,5,4,3,6,2,2,5,5,1
"4903","Quarto Centenário","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,1,NA,NA,1,NA,1,NA,2,NA
"4904","Quarto Centenário","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,2,1,NA,4,3,NA,NA,2,2,1
"4905","Quarto Centenário","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",12,16,12,11,8,16,13,20,14,14,12
"4906","Quarto Centenário","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,1,5,3,6,2,6,3,2,2,5
"4907","Quarto Centenário","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",5,3,4,2,1,3,1,2,5,3,3
"4908","Quarto Centenário","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4909","Quarto Centenário","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"4910","Quarto Centenário","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,1,NA,2,1,NA,NA,2,NA,NA
"4911","Quarto Centenário","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912","Quarto Centenário","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,1,2,NA,NA,1,1,NA,NA,NA
"4913","Quarto Centenário","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"4914","Quatiguá","Nascidos Vivos - Total",90,99,95,85,94,94,91,99,92,95,93
"4915","Quatiguá","Óbitos (CID10) - Total (Mortalidade Geral)",66,53,58,56,68,67,77,66,69,74,71
"4916","Quatiguá","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",5,2,NA,3,3,1,3,4,3,1,11
"4917","Quatiguá","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",6,8,11,10,12,12,11,9,12,16,9
"4918","Quatiguá","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,1,NA,NA,1,1,NA,NA,1,NA
"4919","Quatiguá","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,6,4,2,10,9,4,7,7,8,4
"4920","Quatiguá","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,2,1,NA,NA,NA,NA,1,1,2,NA
"4921","Quatiguá","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,2,1,NA,NA,2,4,1,1,1
"4922","Quatiguá","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",29,19,20,25,22,21,28,16,19,22,22
"4923","Quatiguá","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",14,4,4,8,7,8,6,6,7,6,5
"4924","Quatiguá","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",6,3,3,NA,4,4,5,6,6,5,5
"4925","Quatiguá","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,1,NA,NA,NA,NA,NA,NA,1,NA,1
"4926","Quatiguá","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4927","Quatiguá","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,3,2,NA,2,NA,NA,6,6,4,2
"4928","Quatiguá","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"4929","Quatiguá","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,NA,1,1,NA,1,1,NA,NA,NA,NA
"4930","Quatiguá","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,1,NA,4,NA,1,1,NA
"4931","Quatro Barras","Nascidos Vivos - Total",319,311,339,356,368,357,332,334,303,302,292
"4932","Quatro Barras","Óbitos (CID10) - Total (Mortalidade Geral)",123,126,124,136,114,144,134,124,123,133,152
"4933","Quatro Barras","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",5,9,6,12,5,9,7,7,6,10,29
"4934","Quatro Barras","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",22,21,26,24,21,29,20,23,18,32,29
"4935","Quatro Barras","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,NA,NA,NA,NA,NA,1,1,2,1
"4936","Quatro Barras","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,2,1,8,4,6,10,5,4,5,2
"4937","Quatro Barras","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,1,2,1,1,3,2,1,2,5
"4938","Quatro Barras","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",3,4,2,1,2,2,7,6,4,8,5
"4939","Quatro Barras","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",25,35,38,36,42,39,43,30,34,31,29
"4940","Quatro Barras","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",11,13,17,15,12,15,12,15,24,14,17
"4941","Quatro Barras","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",6,5,5,5,7,12,6,11,7,7,11
"4942","Quatro Barras","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"4943","Quatro Barras","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,1,NA,3,1,2,NA,NA,1,NA,1
"4944","Quatro Barras","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",4,3,2,2,1,6,4,4,3,6,5
"4945","Quatro Barras","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4946","Quatro Barras","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",3,1,3,5,1,4,2,4,NA,NA,1
"4947","Quatro Barras","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,2,1,4,1,1,1,2,NA,1,NA
"4948","Quatro Pontes","Nascidos Vivos - Total",32,35,31,30,43,46,51,40,64,51,46
"4949","Quatro Pontes","Óbitos (CID10) - Total (Mortalidade Geral)",33,26,27,25,28,32,39,36,44,35,35
"4950","Quatro Pontes","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,NA,1,2,NA,2,2,NA,1,3,5
"4951","Quatro Pontes","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",8,9,4,6,6,6,4,4,8,7,7
"4952","Quatro Pontes","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953","Quatro Pontes","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,NA,3,1,1,1,8,4,2,2,4
"4954","Quatro Pontes","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,1,1,NA,NA,1,NA,NA,NA
"4955","Quatro Pontes","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,1,NA,2,1,NA,NA,3,NA,1
"4956","Quatro Pontes","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",8,9,11,8,6,7,9,13,9,10,7
"4957","Quatro Pontes","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",5,4,3,2,4,6,4,5,3,2,2
"4958","Quatro Pontes","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",4,2,1,NA,4,2,3,4,2,2,1
"4959","Quatro Pontes","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960","Quatro Pontes","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA
"4961","Quatro Pontes","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,2,NA,NA,NA,2,1,5,1,3
"4962","Quatro Pontes","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963","Quatro Pontes","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,NA,1,NA,1,NA,2,NA,1
"4964","Quatro Pontes","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965","Quedas do Iguaçu","Nascidos Vivos - Total",440,502,511,446,434,493,464,506,493,444,453
"4966","Quedas do Iguaçu","Óbitos (CID10) - Total (Mortalidade Geral)",156,177,201,180,165,171,218,226,191,230,221
"4967","Quedas do Iguaçu","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",9,1,4,3,3,2,5,3,5,6,23
"4968","Quedas do Iguaçu","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",29,32,45,31,33,34,38,41,36,53,38
"4969","Quedas do Iguaçu","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,2,NA,NA,NA,NA,4,NA,NA,1,1
"4970","Quedas do Iguaçu","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",7,13,14,10,6,5,5,11,10,8,15
"4971","Quedas do Iguaçu","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,2,2,NA,4,4,3,2,1,3,2
"4972","Quedas do Iguaçu","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,4,7,4,2,3,7,8,3,6,6
"4973","Quedas do Iguaçu","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",45,53,52,51,60,53,52,70,57,60,43
"4974","Quedas do Iguaçu","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",13,16,22,20,21,20,47,21,22,28,17
"4975","Quedas do Iguaçu","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,11,10,15,5,7,10,10,10,9,19
"4976","Quedas do Iguaçu","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",1,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"4977","Quedas do Iguaçu","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,1,NA,1,NA,NA,NA,1,NA,1
"4978","Quedas do Iguaçu","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,4,3,1,NA,3,6,9,5,4,10
"4979","Quedas do Iguaçu","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"4980","Quedas do Iguaçu","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",5,4,3,3,4,NA,3,4,3,5,5
"4981","Quedas do Iguaçu","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",2,3,3,2,1,1,1,1,2,4,4
"4982","Querência do Norte","Nascidos Vivos - Total",177,208,178,192,171,180,180,171,175,162,149
"4983","Querência do Norte","Óbitos (CID10) - Total (Mortalidade Geral)",68,77,85,88,74,86,81,91,72,78,68
"4984","Querência do Norte","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,3,NA,1,4,NA,4,2,2,2,3
"4985","Querência do Norte","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",9,11,16,12,14,20,13,22,10,22,12
"4986","Querência do Norte","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"4987","Querência do Norte","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",7,8,8,7,7,4,4,9,6,8,14
"4988","Querência do Norte","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,3,2,NA,NA,NA,NA,1,NA,2
"4989","Querência do Norte","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,NA,3,3,NA,1,2,3,1,3,3
"4990","Querência do Norte","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",20,31,22,33,21,29,28,21,22,27,16
"4991","Querência do Norte","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",5,2,4,9,3,11,10,9,11,5,6
"4992","Querência do Norte","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,5,5,6,6,4,2,5,7,2,6
"4993","Querência do Norte","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"4994","Querência do Norte","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"4995","Querência do Norte","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,2,NA,NA,NA,3,1,NA,1,NA,NA
"4996","Querência do Norte","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"4997","Querência do Norte","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",2,1,2,3,1,1,NA,NA,1,2,NA
"4998","Querência do Norte","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",3,2,2,1,1,2,NA,NA,1,1,1
"4999","Quinta do Sol","Nascidos Vivos - Total",68,68,64,50,62,79,56,73,63,54,57
"5000","Quinta do Sol","Óbitos (CID10) - Total (Mortalidade Geral)",40,34,34,36,47,38,40,36,42,40,45
"5001","Quinta do Sol","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",4,2,NA,2,4,NA,2,NA,NA,2,7
"5002","Quinta do Sol","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",6,5,5,7,9,4,4,4,6,7,6
"5003","Quinta do Sol","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,1,NA,1,1,NA,1,NA
"5004","Quinta do Sol","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,3,NA,2,4,7,2,4,6,6,6
"5005","Quinta do Sol","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,1,NA,1,2,2,NA,1,1,NA
"5006","Quinta do Sol","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,NA,NA,NA,1,2,2,3,NA,1
"5007","Quinta do Sol","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",8,11,9,6,12,6,12,9,14,7,9
"5008","Quinta do Sol","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",5,4,5,5,3,4,3,7,4,6,7
"5009","Quinta do Sol","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,4,NA,2,3,3,4,4,2,6,4
"5010","Quinta do Sol","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5011","Quinta do Sol","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"5012","Quinta do Sol","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,NA,NA,1,2,3,NA,1,NA,NA,NA
"5013","Quinta do Sol","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"5014","Quinta do Sol","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,1,1,NA,NA,NA,NA,NA,NA,1
"5015","Quinta do Sol","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,1,NA,NA,1,NA,NA,1,NA,NA
"5016","Quitandinha","Nascidos Vivos - Total",156,219,180,207,185,222,232,241,239,231,213
"5017","Quitandinha","Óbitos (CID10) - Total (Mortalidade Geral)",115,115,121,117,119,117,143,123,116,119,162
"5018","Quitandinha","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",4,NA,NA,3,2,4,6,2,4,5,13
"5019","Quitandinha","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",24,27,32,23,22,16,32,25,19,30,26
"5020","Quitandinha","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"5021","Quitandinha","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",9,9,4,5,7,8,15,9,6,6,14
"5022","Quitandinha","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,NA,1,NA,2,1,1,1,2,1,NA
"5023","Quitandinha","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,3,2,3,NA,9,6,4,NA,3,3
"5024","Quitandinha","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",32,36,39,37,32,30,40,38,34,32,44
"5025","Quitandinha","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",13,10,16,17,17,22,15,13,8,19,21
"5026","Quitandinha","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",8,7,5,5,3,3,7,5,9,6,5
"5027","Quitandinha","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,1,2,1,NA,1
"5028","Quitandinha","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,1,NA,1,2,1,NA,NA,NA,NA,NA
"5029","Quitandinha","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,1,2,1,1,3,NA,3,3,2,4
"5030","Quitandinha","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"5031","Quitandinha","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,1,1,2,NA,NA,2,NA,1,NA,2
"5032","Quitandinha","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,1,NA,NA,1,1,1,NA,1,1,NA
"5033","Ramilândia","Nascidos Vivos - Total",61,50,37,67,48,55,64,66,64,77,59
"5034","Ramilândia","Óbitos (CID10) - Total (Mortalidade Geral)",32,23,28,25,20,32,20,29,25,29,21
"5035","Ramilândia","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,2,NA,NA,NA,2,NA,1,2,1,4
"5036","Ramilândia","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",4,3,5,1,3,3,4,3,7,6,2
"5037","Ramilândia","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5038","Ramilândia","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,1,NA,3,NA,3,3,NA,3,1,1
"5039","Ramilândia","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"5040","Ramilândia","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,1,NA,NA,NA,1,NA,1,NA,NA,1
"5041","Ramilândia","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",9,3,6,6,9,8,5,5,7,5,5
"5042","Ramilândia","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",3,6,3,3,3,4,5,8,1,5,NA
"5043","Ramilândia","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",2,1,3,NA,NA,1,2,3,NA,1,NA
"5044","Ramilândia","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
