"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"5552","São Jorge do Ivaí","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,23.4,69.64,85.71,101.79,60.71,60.71
"5553","São Jorge do Patrocínio","Cobertura Vacinal - BCG (Tuberculose) (%)",94.52,105.48,90.41,96.05,92.77,100,91.95,100,101.3,84.09,82.95
"5554","São Jorge do Patrocínio","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,37.35,125,63.22,96.55,98.7,86.36,85.23
"5555","São Jorge do Patrocínio","Cobertura Vacinal - Hepatite B (HB) (%)",72.6,100,109.59,88.16,71.08,100,111.49,91.95,103.9,75,86.36
"5556","São Jorge do Patrocínio","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,1.2,NA,NA,73.56,83.12,81.82,55.68
"5557","São Jorge do Patrocínio","Cobertura Vacinal - Poliomielite (VOP) (%)",80.82,105.48,95.89,102.63,67.47,88.16,90.8,91.95,103.9,77.27,86.36
"5558","São Jorge do Patrocínio","Cobertura Vacinal - Febre Amarela (FA) (%)",90.41,90.41,86.3,73.68,56.63,89.47,96.55,101.15,111.69,76.14,72.73
"5559","São Jorge do Patrocínio","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",89.04,101.37,100,84.21,77.11,97.37,95.4,85.06,105.19,80.68,87.5
"5560","São Jorge do Patrocínio","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,142.47,90.41,92.11,75.9,100,100,90.8,109.09,78.41,81.82
"5561","São Jorge do Patrocínio","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",41.1,121.92,75.34,119.74,71.08,105.26,95.4,87.36,105.19,81.82,88.64
"5562","São Jorge do Patrocínio","Cobertura Vacinal - Tríplice Viral (SCR) (%)",112.33,78.08,87.67,118.42,75.9,107.89,90.8,93.1,109.09,87.5,86.36
"5563","São Jorge do Patrocínio","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,34.21,71.08,96.05,83.91,86.21,55.84,80.68,60.23
"5564","São Jorge do Patrocínio","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",102.74,106.85,100,89.47,71.08,100,91.95,NA,NA,NA,NA
"5565","São Jorge do Patrocínio","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,8.22,86.84,71.08,100,91.95,91.95,103.9,75,86.36
"5566","São Jorge do Patrocínio","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5567","São Jorge do Patrocínio","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,57.89,NA,NA,NA,5.75,67.82,74.71,27.59
"5568","São Jorge do Patrocínio","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,NA,NA,41.38,85.06,86.21,31.03
"5569","São Jorge d'Oeste","Cobertura Vacinal - BCG (Tuberculose) (%)",105.21,116.67,107.29,160.33,154.21,112.04,110,75.71,83.21,130.36,91.07
"5570","São Jorge d'Oeste","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,81.31,147.22,77.14,84.29,85.5,114.29,145.54
"5571","São Jorge d'Oeste","Cobertura Vacinal - Hepatite B (HB) (%)",104.17,127.08,98.96,142.15,122.43,141.67,92.14,85.71,86.26,124.11,113.39
"5572","São Jorge d'Oeste","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,125.23,56.48,90.71,58.57,70.99,101.79,66.07
"5573","São Jorge d'Oeste","Cobertura Vacinal - Poliomielite (VOP) (%)",109.38,111.46,67.71,146.28,111.21,139.81,90,86.43,87.02,131.25,115.18
"5574","São Jorge d'Oeste","Cobertura Vacinal - Febre Amarela (FA) (%)",94.79,106.25,88.54,130.58,89.72,111.11,87.86,79.29,84.73,117.86,106.25
"5575","São Jorge d'Oeste","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",115.63,119.79,88.54,117.36,118.69,139.81,91.43,80,90.84,129.46,107.14
"5576","São Jorge d'Oeste","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,93.75,109.38,137.19,124.3,137.96,92.14,86.43,85.5,138.39,102.68
"5577","São Jorge d'Oeste","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",25,103.13,101.04,152.89,118.69,140.74,92.86,83.57,90.84,115.18,110.71
"5578","São Jorge d'Oeste","Cobertura Vacinal - Tríplice Viral (SCR) (%)",94.79,108.33,129.17,157.85,98.13,131.48,95,78.57,85.5,118.75,146.43
"5579","São Jorge d'Oeste","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,58.68,34.58,50,107.86,69.29,77.1,124.11,107.14
"5580","São Jorge d'Oeste","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",109.38,112.5,94.79,142.15,122.43,141.67,92.14,NA,NA,NA,NA
"5581","São Jorge d'Oeste","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,42.71,142.15,122.43,141.67,92.14,85.71,86.26,124.11,113.39
"5582","São Jorge d'Oeste","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5583","São Jorge d'Oeste","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,54.55,0.93,NA,1.43,30.71,68.57,67.86,33.57
"5584","São Jorge d'Oeste","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,2.8,38.89,44.29,74.29,93.57,90,36.43
"5585","São José da Boa Vista","Cobertura Vacinal - BCG (Tuberculose) (%)",93.33,115,115,104.76,116.13,170.49,110.77,124.62,121.21,102.67,93.33
"5586","São José da Boa Vista","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,32.26,95.08,140,106.15,101.52,101.33,104
"5587","São José da Boa Vista","Cobertura Vacinal - Hepatite B (HB) (%)",103.33,108.33,121.67,104.76,120.97,177.05,110.77,110.77,122.73,93.33,106.67
"5588","São José da Boa Vista","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,4.84,57.38,6.15,4.62,21.21,8,8
"5589","São José da Boa Vista","Cobertura Vacinal - Poliomielite (VOP) (%)",95,110,128.33,103.17,120.97,165.57,103.08,109.23,121.21,106.67,89.33
"5590","São José da Boa Vista","Cobertura Vacinal - Febre Amarela (FA) (%)",116.67,93.33,98.33,96.83,111.29,152.46,101.54,93.85,112.12,100,92
"5591","São José da Boa Vista","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",93.33,100,110,106.35,114.52,198.36,98.46,116.92,131.82,112,97.33
"5592","São José da Boa Vista","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,96.67,128.33,98.41,111.29,180.33,103.08,115.38,131.82,112,109.33
"5593","São José da Boa Vista","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",25,91.67,111.67,95.24,122.58,167.21,112.31,116.92,137.88,112,92
"5594","São José da Boa Vista","Cobertura Vacinal - Tríplice Viral (SCR) (%)",128.33,100,121.67,144.44,151.61,175.41,116.92,107.69,112.12,110.67,88
"5595","São José da Boa Vista","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,17.46,114.52,152.46,118.46,78.46,103.03,106.67,68
"5596","São José da Boa Vista","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",101.67,110,128.33,112.7,120.97,170.49,104.62,NA,NA,NA,NA
"5597","São José da Boa Vista","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,NA,103.17,120.97,170.49,104.62,110.77,122.73,93.33,106.67
"5598","São José da Boa Vista","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5599","São José da Boa Vista","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,66.67,51.61,32.79,60,76.92,93.85,78.46,61.54
"5600","São José da Boa Vista","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,NA,3.28,55.38,93.85,112.31,118.46,66.15
"5601","São José das Palmeiras","Cobertura Vacinal - BCG (Tuberculose) (%)",90.38,96.15,94.23,107.27,118.87,109.26,91.8,103.28,82.69,62.16,66.22
"5602","São José das Palmeiras","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,24.53,144.44,100,88.52,119.23,54.05,79.73
"5603","São José das Palmeiras","Cobertura Vacinal - Hepatite B (HB) (%)",98.08,100,98.08,96.36,120.75,101.85,147.54,93.44,88.46,64.86,67.57
"5604","São José das Palmeiras","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,24.53,11.11,47.54,24.59,32.69,25.68,29.73
"5605","São José das Palmeiras","Cobertura Vacinal - Poliomielite (VOP) (%)",109.62,96.15,90.38,101.82,118.87,92.59,75.41,95.08,86.54,68.92,70.27
"5606","São José das Palmeiras","Cobertura Vacinal - Febre Amarela (FA) (%)",90.38,82.69,78.85,74.55,96.23,81.48,70.49,86.89,94.23,58.11,63.51
"5607","São José das Palmeiras","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",84.62,80.77,90.38,89.09,133.96,98.15,78.69,103.28,88.46,66.22,75.68
"5608","São José das Palmeiras","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,92.31,100,78.18,126.42,100,75.41,101.64,94.23,70.27,71.62
"5609","São José das Palmeiras","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",NA,92.31,100,100,124.53,98.15,77.05,103.28,88.46,67.57,74.32
"5610","São José das Palmeiras","Cobertura Vacinal - Tríplice Viral (SCR) (%)",92.31,75,88.46,121.82,96.23,120.37,103.28,73.77,94.23,55.41,72.97
"5611","São José das Palmeiras","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,3.64,84.91,87.04,111.48,63.93,107.69,48.65,36.49
"5612","São José das Palmeiras","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",115.38,90.38,92.31,96.36,120.75,101.85,77.05,NA,NA,NA,NA
"5613","São José das Palmeiras","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,34.62,96.36,120.75,101.85,77.05,93.44,88.46,64.86,67.57
"5614","São José das Palmeiras","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5615","São José das Palmeiras","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,67.27,83.02,18.52,NA,68.85,68.85,68.85,50.82
"5616","São José das Palmeiras","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,18.87,NA,NA,73.77,70.49,68.85,77.05
"5617","São José dos Pinhais","Cobertura Vacinal - BCG (Tuberculose) (%)",102.54,115.52,103.04,122.7,116.73,97.47,82.83,83.69,90.26,88.67,80.81
"5618","São José dos Pinhais","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,57.13,101.68,67.45,82.08,87.61,101.93,76.03
"5619","São José dos Pinhais","Cobertura Vacinal - Hepatite B (HB) (%)",85.77,85.42,90.15,96.18,90.53,92.28,83.65,84.68,86.13,75.22,79.89
"5620","São José dos Pinhais","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,57.85,56.48,59.34,35.71,42.65,65.02,64.53
"5621","São José dos Pinhais","Cobertura Vacinal - Poliomielite (VOP) (%)",94.46,95.92,79.22,125.68,103.05,57.6,76.22,83.67,85.33,91.78,73.16
"5622","São José dos Pinhais","Cobertura Vacinal - Febre Amarela (FA) (%)",69.99,77.97,79.86,85.66,76.85,64.78,59.65,70.51,71.34,87.71,66.42
"5623","São José dos Pinhais","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",83,84.52,82.58,96.25,92.32,88.95,78.68,80.66,87.38,92.83,73.59
"5624","São José dos Pinhais","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",6.34,116.63,103.48,107.97,95.01,94.97,77.15,85.04,87.26,95.44,73.89
"5625","São José dos Pinhais","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",17.69,77.09,92.92,104.24,97.45,92.78,81.51,84.42,88.14,93.81,75.8
"5626","São José dos Pinhais","Cobertura Vacinal - Tríplice Viral (SCR) (%)",84.87,96.75,97.74,117.44,143.31,97.41,78.87,84.62,88.57,99.04,74.71
"5627","São José dos Pinhais","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,22.61,70.12,86.27,76.68,58.12,53.23,87.32,47.59
"5628","São José dos Pinhais","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",94.35,105.42,109.04,96.01,90.51,92.08,79.11,NA,NA,NA,NA
"5629","São José dos Pinhais","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,26.94,96.01,90.51,92.08,79.11,84.68,86.13,75.22,79.89
"5630","São José dos Pinhais","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5631","São José dos Pinhais","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,57.21,43.5,18.3,3.03,5.66,7.95,9.89,6.15
"5632","São José dos Pinhais","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,2.67,22.13,9.58,21.4,28.13,32.8,21.07
"5633","São Manoel do Paraná","Cobertura Vacinal - BCG (Tuberculose) (%)",76,100,120,107.69,67.74,85,150,110,104,79.17,79.17
"5634","São Manoel do Paraná","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,38.71,120,90,140,96,95.83,79.17
"5635","São Manoel do Paraná","Cobertura Vacinal - Hepatite B (HB) (%)",72,92,92,142.31,67.74,95,165,145,72,70.83,116.67
"5636","São Manoel do Paraná","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,48.39,NA,NA,30,108,79.17,70.83
"5637","São Manoel do Paraná","Cobertura Vacinal - Poliomielite (VOP) (%)",76,100,88,134.62,54.84,95,165,145,72,75,104.17
"5638","São Manoel do Paraná","Cobertura Vacinal - Febre Amarela (FA) (%)",80,88,88,153.85,54.84,100,125,145,60,108.33,87.5
"5639","São Manoel do Paraná","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",84,104,108,123.08,80.65,90,170,155,68,87.5,100
"5640","São Manoel do Paraná","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,100,104,146.15,61.29,90,145,140,72,75,108.33
"5641","São Manoel do Paraná","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",28,92,92,150,64.52,95,170,155,68,91.67,91.67
"5642","São Manoel do Paraná","Cobertura Vacinal - Tríplice Viral (SCR) (%)",96,72,112,146.15,61.29,90,105,165,84,104.17,75
"5643","São Manoel do Paraná","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,38.46,45.16,50,100,105,96,95.83,54.17
"5644","São Manoel do Paraná","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",68,96,92,142.31,67.74,95,165,NA,NA,NA,NA
"5645","São Manoel do Paraná","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,8,142.31,67.74,95,165,145,72,70.83,116.67
"5646","São Manoel do Paraná","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5647","São Manoel do Paraná","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,46.15,NA,NA,NA,90,105,115,60
"5648","São Manoel do Paraná","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,23.08,NA,NA,NA,95,120,125,70
"5649","São Mateus do Sul","Cobertura Vacinal - BCG (Tuberculose) (%)",104.79,109.93,105.14,128.33,116.61,95.67,92.95,102.35,95.83,92.9,70.83
"5650","São Mateus do Sul","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,38.14,93.33,69.12,80.09,101.22,82.56,83.49
"5651","São Mateus do Sul","Cobertura Vacinal - Hepatite B (HB) (%)",98.97,105.31,106.85,98.9,107.12,93.83,88.56,93.1,95.48,81.33,78.7
"5652","São Mateus do Sul","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,90.68,19.17,59.09,91.07,93.04,82.25,53.24
"5653","São Mateus do Sul","Cobertura Vacinal - Poliomielite (VOP) (%)",101.03,107.71,108.9,105.63,102.2,90.83,84.8,93.57,95.13,80.86,78.09
"5654","São Mateus do Sul","Cobertura Vacinal - Febre Amarela (FA) (%)",99.83,105.48,109.25,104.69,113.56,89.17,81.97,82.76,88,79.48,63.27
"5655","São Mateus do Sul","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",94.69,99.32,98.8,104.69,113.56,93.67,87.3,95.3,93.74,83.95,81.94
"5656","São Mateus do Sul","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",0.17,145.03,103.77,113.62,109.83,93.33,91.85,95.61,91.13,86.73,82.41
"5657","São Mateus do Sul","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",60.79,103.42,112.33,97.65,112.37,94.33,89.97,98.43,94.43,84.72,82.1
"5658","São Mateus do Sul","Cobertura Vacinal - Tríplice Viral (SCR) (%)",102.23,99.66,110.79,98.59,126.95,93.83,90.13,84.17,103.48,81.17,77.16
"5659","São Mateus do Sul","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,28.64,88.47,54.67,92.79,71.32,91.3,80.71,56.64
"5660","São Mateus do Sul","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",100.68,107.19,110.27,99.53,107.12,93.67,87.93,NA,NA,NA,NA
"5661","São Mateus do Sul","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,34.59,97.97,106.78,93.67,87.93,93.1,95.48,81.33,78.7
"5662","São Mateus do Sul","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5663","São Mateus do Sul","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,46.01,49.32,10.17,50.63,56.58,59.56,60.34,33.23
"5664","São Mateus do Sul","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,0.17,13,55.64,70.69,76.02,70.38,47.65
"5665","São Miguel do Iguaçu","Cobertura Vacinal - BCG (Tuberculose) (%)",45.81,72.35,86.59,141.01,101.33,94.5,87.38,81.31,92.45,93.45,86.17
"5666","São Miguel do Iguaçu","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,67.82,76.18,68.46,82.94,85.35,78.64,80.1
"5667","São Miguel do Iguaçu","Cobertura Vacinal - Hepatite B (HB) (%)",87.15,95.25,85.75,172.87,100.53,109.16,99.77,94.16,71.62,85.68,42.96
"5668","São Miguel do Iguaçu","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,6.91,0.79,2.1,3.5,22.43,65.78,41.26
"5669","São Miguel do Iguaçu","Cobertura Vacinal - Poliomielite (VOP) (%)",91.62,98.04,95.25,158.68,90.69,100.52,76.64,95.33,71.85,92.23,73.3
"5670","São Miguel do Iguaçu","Cobertura Vacinal - Febre Amarela (FA) (%)",75.7,92.18,89.11,138.17,76.6,95.03,66.59,78.27,63.39,75.24,63.35
"5671","São Miguel do Iguaçu","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",90.78,77.09,88.27,126.18,93.35,109.69,86.68,92.29,82.15,88.35,88.59
"5672","São Miguel do Iguaçu","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",10.06,120.11,95.25,172.87,97.87,113.09,87.38,94.86,73.91,88.59,84.47
"5673","São Miguel do Iguaçu","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",33.8,94.97,87.43,156.78,94.95,110.21,92.06,101.17,85.13,90.78,91.75
"5674","São Miguel do Iguaçu","Cobertura Vacinal - Tríplice Viral (SCR) (%)",78.77,105.59,81.28,159.94,94.41,98.69,76.64,90.89,85.13,91.26,59.95
"5675","São Miguel do Iguaçu","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,72.87,29.52,41.36,68.93,71.5,69.79,64.56,38.11
"5676","São Miguel do Iguaçu","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",91.62,99.44,92.18,172.56,100.53,108.9,81.54,NA,NA,NA,NA
"5677","São Miguel do Iguaçu","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,24.58,172.56,100.53,108.9,81.54,94.16,71.62,85.68,42.96
"5678","São Miguel do Iguaçu","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5679","São Miguel do Iguaçu","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,66.56,5.85,13.61,29.91,23.6,26.4,39.72,3.27
"5680","São Miguel do Iguaçu","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,NA,0.8,30.89,42.76,47.66,65.89,78.27,6.07
"5681","São Pedro do Iguaçu","Cobertura Vacinal - BCG (Tuberculose) (%)",89.02,86.59,87.8,82.5,133.77,114.1,132,122.67,134.62,102.63,90.79
"5682","São Pedro do Iguaçu","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,72.73,130.77,77.33,106.67,107.69,134.21,101.32
"5683","São Pedro do Iguaçu","Cobertura Vacinal - Hepatite B (HB) (%)",98.78,97.56,76.83,82.5,115.58,115.38,137.33,116,100,119.74,127.63
"5684","São Pedro do Iguaçu","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,37.66,74.36,98.67,28,61.54,17.11,92.11
"5685","São Pedro do Iguaçu","Cobertura Vacinal - Poliomielite (VOP) (%)",92.68,90.24,81.71,92.5,102.6,94.87,88,112,100,126.32,118.42
"5686","São Pedro do Iguaçu","Cobertura Vacinal - Febre Amarela (FA) (%)",78.05,67.07,87.8,77.5,90.91,70.51,86.67,58.67,107.69,119.74,105.26
"5687","São Pedro do Iguaçu","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",73.17,90.24,75.61,82.5,105.19,97.44,97.33,133.33,126.92,101.32,109.21
"5688","São Pedro do Iguaçu","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",NA,107.32,85.37,66.25,123.38,103.85,118.67,116,120.51,101.32,121.05
"5689","São Pedro do Iguaçu","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",23.17,89.02,74.39,81.25,116.88,108.97,106.67,134.67,123.08,105.26,106.58
"5690","São Pedro do Iguaçu","Cobertura Vacinal - Tríplice Viral (SCR) (%)",95.12,73.17,70.73,97.5,68.83,97.44,88,113.33,116.67,126.32,134.21
"5691","São Pedro do Iguaçu","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,22.5,58.44,50,104,77.33,91.03,132.89,51.32
"5692","São Pedro do Iguaçu","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",95.12,95.12,85.37,86.25,115.58,111.54,101.33,NA,NA,NA,NA
"5693","São Pedro do Iguaçu","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,15.85,82.5,115.58,111.54,101.33,116,100,119.74,127.63
"5694","São Pedro do Iguaçu","Cobertura Vacinal - Sarampo (%)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5695","São Pedro do Iguaçu","Cobertura Vacinal - Dupla Adulto (dT) e Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,31.25,23.38,14.1,NA,38.67,21.33,68,37.33
"5696","São Pedro do Iguaçu","Cobertura Vacinal - Tríplice Acelular Gestante (dTpa) (%)",NA,NA,NA,10,3.9,14.1,NA,78.67,92,92,86.67
"5697","São Pedro do Ivaí","Cobertura Vacinal - BCG (Tuberculose) (%)",85.52,93.1,81.38,74.24,110.87,126.73,108.21,74.63,96.52,80,97
"5698","São Pedro do Ivaí","Cobertura Vacinal - Hepatite A (HA) (%)",NA,NA,NA,NA,50,148.51,93.28,68.66,82.61,106,66
"5699","São Pedro do Ivaí","Cobertura Vacinal - Hepatite B (HB) (%)",104.83,87.59,102.07,100,86.96,135.64,243.28,87.31,94.78,65,56
"5700","São Pedro do Ivaí","Cobertura Vacinal - Hepatite B em menores de 1 mês (HB < 1m) (%)",NA,NA,NA,NA,74.64,77.23,69.4,66.42,82.61,56,77
"5701","São Pedro do Ivaí","Cobertura Vacinal - Poliomielite (VOP) (%)",113.79,94.48,93.79,97.73,84.78,123.76,120.9,86.57,94.78,86,79
"5702","São Pedro do Ivaí","Cobertura Vacinal - Febre Amarela (FA) (%)",100.69,101.38,99.31,111.36,78.26,126.73,111.94,75.37,88.7,91,66
"5703","São Pedro do Ivaí","Cobertura Vacinal - Rotavírus Humano (VORH) (%)",103.45,108.28,85.52,85.61,85.51,124.75,120.15,82.09,100,78,79
"5704","São Pedro do Ivaí","Cobertura Vacinal - Meningocócica Conjugada (Men C) (%)",6.21,116.55,86.21,88.64,86.23,113.86,132.09,87.31,97.39,81,79
"5705","São Pedro do Ivaí","Cobertura Vacinal - Pneumocócica 10V (Pncc10V) (%)",40.69,84.83,84.14,96.21,82.61,131.68,124.63,85.82,100,79,76
"5706","São Pedro do Ivaí","Cobertura Vacinal - Tríplice Viral (SCR) (%)",108.97,92.41,105.52,84.85,133.33,126.73,114.18,91.04,85.22,107,77
"5707","São Pedro do Ivaí","Cobertura Vacinal - Tetra Viral (SCR+VZ) (%)",NA,NA,NA,52.27,32.61,76.24,108.96,54.48,73.04,80,11
"5708","São Pedro do Ivaí","Cobertura Vacinal - Tríplice (DTP), Tetra (DTP+Hib), Tetra / Penta Bacteriana (DTP+Hib+HB) (%)",113.79,93.79,92.41,100,86.96,132.67,120.15,NA,NA,NA,NA
"5709","São Pedro do Ivaí","Cobertura Vacinal - Penta Bacteriana (Pentavalente) (DTP+Hib+HB) (PENTA) (%)",NA,NA,22.76,100,86.96,132.67,120.15,87.31,94.78,65,56
